"ds_evento","cd_movimento","cd_evento","ind_fluxo_ri","cd_tipo_complemento","ds_valor_complemento"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2017, 14:00:00, Plenário 1 - JC Danilo"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Desa. Cristiana Maria Valadares Fenelon"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel:Des. Cristiana Maria V Fenelon (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Des. Fernando Antônio Viégas Peixoto"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel:Des. Fernando Antônio V Peixoto (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Des. Marcelo Lamego Pertence"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Des. Marcelo Lamego Pertence (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Des. Paulo Roberto de Castro"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Juiz convocado Carlos Roberto Barbosa"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 09:00:00, Rel: Paulo Roberto de Castro (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"07/06/2018, 14:30:00, PLENÁRIO 1, GETÚLIO VARGAS, 225 10º ANDAR"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 08:29:00, Plenário 4 - 10º andar - Av. Getúlio Vargas, 265"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 09:30:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 09:36:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 10:30:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 14:45:00, Plenário 1, 10o.andar, av. Getulio Vargas 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2014, 15:20:00, Plenário 1, 10o.andar, av. Getulio Vargas 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 08:30:00, PLENÁRIO 2 - 8o. andar - Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 09:30:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 09:33:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 09:36:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 09:39:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 11:00:00, TRJF - R. Espírito Santo, 1115 - 24o. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 11:10:00, TRJF"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 13:30:00, Gab. Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 13:45:00, Gab. Des. Maria Stella Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 13:51:00, Gab. Des. João Bosco Pinto Lara - JUIZ VINCULADO"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 13:52:00, Gab. Des. Maria Stela A. S. Campos-JUIZ VINCULADO"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2015, 14:00:00, Plenário 1 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2016, 09:00:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2016, 09:08:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2016, 13:30:00, PLENÁRIO1"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2016, 13:40:00, Agravo"
Inclusão em Pauta,"417",IP,S,5006,"07/07/2016, 13:50:00, EMBARGOS DE DECLARAÇÃO"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2013, 10:00:00, Plenário 2 - Av. Getulio Vargas, 225 - 8º. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2013, 13:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2013, 14:30:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2014, 09:30:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2014, 14:00:00, PLENÁRIO 1"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2014, 14:10:00, Agravo"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2014, 14:15:00, vinculado"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2014, 14:20:00, EMBARGOS"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Eds Juíza Angela Castilho R. Ribeiro"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Eds Juiz Márcio Toledo Gonçalves"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Embargos Des. José Eduardo de R.C. Jr."
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Plenário 1 - Des. José Eduardo de R. Chaves Júnior"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Plenário 1 - Juíza Angela Castilho Rogedo Ribeiro"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2017, 14:00:00, Plenário 1 - Juiz Márcio Toledo Gonçalves"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 08:30:00, Dr. Sebastião Geraldo de Oliveira"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 08:31:00, Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 08:33:00, Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 08:34:00, Dr. Eduardo Aurélio Pereira Ferri"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:01:00, REMANESCENTE DR. VITOR"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:05:00, Maria Laura Franco Lima de Faria"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:10:00, Rosemary  O. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:15:00, Paulo Maurício R. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:20:00, Juiz Vitor Salino de Moura Eça"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:23:00, Embargos Dra. Maria Laura"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:25:00, Embargos Dra. Rosemary"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:26:00, Embargos Dr. Vitor Salino"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 09:27:00, Embargos Dr. Paulo"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:00:00, JBC"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:01:00, Plenário 2 - Des. José M. de Morais - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:01:00, Plenário 2  Des. José Murilo de Morais"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:02:00, OTBG"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:02:00, Penário 2 Des. Anemar Pereira Amaral - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:03:00, MBS"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:03:00, Plenário 2 Des. César Machado"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:05:00, Plenário 2 Dr. Marcelo Furtado Vidal (JBM)"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:06:00, EMBARGOS DE DECLARAÇÃO"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:07:00, Remanescentes (adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2018, 14:10:00, MRFZV (LRNK)"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:32:00, PLENÁRIO 1 - 08:32h"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:33:00, PLENÁRIO 1 - 08.33h"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:34:00, PLENÁRIO 1 - 08.34h"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:40:00, Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 08:50:00, Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:00:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:10:00, Juiz Convocado Jessé Claudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:20:00, ED - Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:22:00, ED - Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:24:00, ED - Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 09:36:00, ED - Juiz Jessé Claudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:00:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:01:00, Des. Maria Lúcia Cardoso de Magalhães - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:04:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:05:00, Des. Paulo Chaves Corrêa Filho - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:06:00, Relatora: Desa. Paula Oliveira Cantelli"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:07:00, Des. Maria Lúcia Cardoso de Magalhães ED MPT"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:07:00, Des. Paula Oliveira Cantelli - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:10:00, Relator: Dr. Eduardo Aurélio Pereira Ferri"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 13:11:00, Dr. Eduardo Aurélio Pereira Ferri - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Embargos des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - Des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - Des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - Des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 embargos"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 embargos 2"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - JC Danilo"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - JC Delane"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:00:00, Plenário 1 - JC Delane 2"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:01:00, 11ª Turma = LAPI"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:02:00, 11ª Turma = JVC"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:03:00, 11ª Turma = MAPC"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:04:00, 11ª Turma = WLMPF"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:05:00, ED = LAPI"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:06:00, ED =    JVC"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:07:00, ED = MAPC"
Inclusão em Pauta,"417",IP,S,5006,"07/08/2019, 14:08:00, ED = WLMPF"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 08:00:00, Plenário 2, 8º andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 09:30:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 09:33:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 09:36:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 09:39:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 09:42:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 11:00:00, TRJF - R. Espírito Santo, 1115 - 24o. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 14:00:00, Plenário 1 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2014, 15:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 09:30:00, Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 09:35:00, Rosemary  O. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 09:40:00, Paulo Maurício R. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 09:45:00, Juiz Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 10:00:00, Plenário 1 - 10ºandar - Av.Getúlio Vargas"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 13:00:00, Relator: Desembargador Júlio Bernardo do Carmo"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 13:06:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 13:11:00, Relatora: Desa. Lucilde D'Ajuda Lyra de Almeida"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 13:16:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 13:21:00, Relatora: Dra. Maria Raquel Ferraz Zagari Valentim"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 14:05:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 14:10:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 14:15:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2015, 14:20:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, ADIADO Des. José Eduardo R. Chaves Júnior"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Eds Juíza Angela Castilho R. Ribeiro"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Embargos Des. Emerson Lage"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Embargos Des. José Eduardo de R.C. Jr."
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Plenário 1 - Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Plenário 1 - Des. José Eduardo de R. Chaves Júnior"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/10/2019, 14:00:00, Plenário 1 - Juíza Angela Castilho Rogedo Ribeiro"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2013, 08:00:00, Plenário 1, Av. Getúlio Vargas, 225, 10o. andar"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2016, 14:00:00, Embargos de Declaração"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2016, 14:00:00, Plenário 1 - Des. José Eduardo de R. Chaves Júnior"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2016, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2016, 14:00:00, Plenário 1 - Des. Maria Cecília Alves Pinto"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2016, 14:00:00, Plenário 1 - Juíza Laudenicy Moreira de Abreu"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 08:33:00, Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 08:36:00, Dra.Maristela Íris da Silva Malheiros"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 08:39:00, Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 08:40:00, Dra. Sabrina de Faria Froés Leão"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 14:02:00, OTBG"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 14:03:00, MBS"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 14:04:00, DSCF"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2017, 14:07:00, JBBC (MMF)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:32:00, PLENÁRIO 1 - 08:32h"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:33:00, PLENÁRIO 1 - 08.33h"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:34:00, PLENÁRIO 1 - 08.34h"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 08:50:00, Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 09:00:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 09:10:00, Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 09:22:00, ED - Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 09:24:00, ED - Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 09:26:00, ED - Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:00:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:02:00, Relatora: Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:03:00, Des. Denise Alves Horta - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:04:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:05:00, Des. Paulo Chaves Corrêa Filho - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:06:00, Relatora: Desa. Paula Oliveira Cantelli"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:07:00, Des. Paula Oliveira Cantelli - ED"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:08:00, Des. Paulo Chaves Corrêa Filho - adiados"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:19:00, Desa. Denise Alves Horta -MPT"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:20:00, Dra. Maria Cristina Diniz Caixeta - vinculada"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 13:26:00, Relatora: Dra. Maria Cristina D. Caixeta -  MPT"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Embargos des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Plenário 1 - Des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Plenário 1 - Des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Plenário 1 - Des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:00:00, Plenário 1 - Des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:01:00, 11ª Turma . LAPI"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:02:00, 11ª Turma  . JVC"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:03:00, 11ª Turma . MAPC"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:04:00, 11ª Turma . RMS"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:05:00, ED . LAPI"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:06:00, ED . JVC"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2018, 14:07:00, ED . MAPC"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Ministério Público do Trabalho -"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Des. Marcelo Lamego Pertence"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Des. Marcelo Lamego Pertence (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Des. Paulo Roberto de Castro"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Juíza conv. Sabrina F. F. Leão"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Juíza conv. Sabrina F.F. Leão (ED/adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Juiz convocado Cleber Lúcio de Almeida"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Juiz convocado Cleber Lúcio de Almeida (ED)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel:Juiz convocado Mauro Cesar Silva"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel:Juiz convocado Mauro Cesar Silva(ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 09:00:00, Rel: Paulo Roberto de Castro (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"07/11/2019, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2015, 15:00:00, Plenário 1 - Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2015, 15:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2015, 15:00:00, Plenário 1 - Juíza Angela Castilho Rogedo Ribeiro"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2015, 15:00:00, Plenário 1 - Juiz Vítor Salino de Moura Eça"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2015, 16:00:00, Embargos de Declaração"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:00:00, plenario  1- 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:01:00, Plenário 1 9:01"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:05:00, Lucilde D'Ajuda Lyra de Almeida"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:06:00, Plenário 1 09:06"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:10:00, Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:15:00, Rosemary  O. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 09:20:00, Paulo Maurício R. Pires"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 13:00:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 13:06:00, Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 13:07:00, Des. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 13:11:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 13:16:00, Relatora: Desa. Paula Oliveira Cantelli"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:00:00, Plenário 1 - Des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:00:00, Plenário 1 - Des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:00:00, Plenário 1 - JC Maria Cristina"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:30:00, Plenário 4, Av. Getulio Vargas,265, 10o.andar"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:32:00, Plenário 4, Av. Getulio Vargas,265, 10o.andar"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:34:00, Plenário 4, Av. Getulio Vargas,265, 10o.andar"
Inclusão em Pauta,"417",IP,S,5006,"07/12/2016, 14:36:00, Plenário 4, Av. Getulio Vargas,265, 10o.andar"
